Date,12/AUD,12/CAD,12/CHF,12/DKK,12/EUR,12/GBP,12/HKD,12/JPY,12/KRW,12/NOK,12/SEK,12/SGD,12/USD,18/AUD,18/BGN,18/CAD,18/CHF,18/CNY,18/CZK,18/DKK,18/EUR,18/GBP,18/HKD,18/HUF,18/JPY,18/KRW,18/NOK,18/PLN,18/RON,18/SEK,18/SGD,18/USD,41/AED,41/ARS,41/AUD,41/BGN,41/BRL,41/CAD,41/CHF,41/CLP,41/CNY,41/COP,41/CZK,41/DKK,41/DZD,41/EUR,41/GBP,41/HKD,41/HUF,41/IDR,41/ILS,41/INR,41/ISK,41/JPY,41/KRW,41/MAD,41/MXN,41/MYR,41/NOK,41/NZD,41/PEN,41/PHP,41/PLN,41/RON,41/RUB,41/SAR,41/SEK,41/SGD,41/THB,41/TRY,41/TWD,41/UAH,41/USD,41/ZAR
2008-10-31,113.3991,121.7729,99.8414,105.7166,114.9339,88.3202,71.4294,86.4703,94.0239,106.0047,92.0735,105.4867,95.6428,110.1974,155.8749,119.8704,98.1824,114.7989,157.5344,103.3573,105.2343,86.5276,67.5272,144.4529,83.1345,89.9338,103.9766,136.1308,150.8514,89.8129,101.6704,93.1312,124.3406,45.4480,108.7931,148.0852,116.6996,119.6801,97.1345,83.8921,112.7274,92.1285,155.4090,102.7809,91.1999,102.6994,86.0705,67.9048,142.4517,143.1164,94.7883,99.9531,41.7597,83.1121,89.0373,94.7679,97.0377,101.3864,103.0459,105.8175,103.4446,97.7262,133.2541,148.2175,231.0034,85.1335,89.1050,99.9777,102.4182,126.7900,83.5019,131.8374,93.9449,78.7726
2008-11-30,111.5823,119.9805,99.1508,106.2060,114.5130,83.1813,75.0027,92.1805,90.3858,103.1111,89.6305,106.3204,97.6552,107.9586,155.7621,117.9473,97.4279,117.0481,154.5312,103.6407,104.7057,81.4253,70.1324,140.9873,87.8877,86.2030,101.0007,131.0904,150.4380,87.3288,102.0637,94.5562,128.1905,45.7921,107.0320,148.3371,115.9477,117.8699,96.3296,82.1908,115.1261,93.4084,152.4170,102.9298,87.7045,102.0846,80.9679,70.6421,139.0798,124.6373,92.0026,102.9300,46.6076,88.0158,85.6454,95.6544,96.7546,100.9528,99.9678,101.3105,106.4080,97.5260,128.4064,147.9474,236.3403,87.9514,86.5572,100.9814,101.8033,122.8099,83.4487,117.6101,95.3330,78.2210
2008-12-31,111.4554,117.4833,99.5205,109.2711,120.3442,77.5903,73.0937,96.4903,89.3720,99.5457,86.4117,105.0285,94.8777,108.3682,157.9716,115.6135,98.0485,113.5362,151.5026,106.9415,109.9886,76.2430,69.3633,144.1751,92.5170,86.0650,97.7410,124.7988,148.3875,84.4969,101.4434,92.3972,126.3954,44.9554,107.8197,151.7306,109.0711,115.6847,97.2503,81.0675,112.3740,96.4811,150.0306,106.4550,82.2912,107.4210,76.0803,70.0446,143.0050,127.0343,91.4160,102.4208,67.1116,92.8515,85.8617,97.9822,94.7368,100.0380,96.8957,98.6244,105.6829,98.1572,122.9987,146.6219,228.4901,87.0254,84.0013,100.7445,99.0097,123.5560,81.5005,94.1271,93.7542,77.8247
2009-01-31,113.1681,118.2077,101.9364,108.7429,119.2737,75.7623,73.4766,97.2255,90.7954,101.3554,86.7515,104.5121,95.5475,109.9147,158.7054,116.3352,100.5477,114.2693,147.5000,106.5945,109.7851,74.5643,69.5579,137.2983,93.1367,87.3702,99.6637,118.2344,139.2036,85.0051,100.8992,92.9900,127.0393,44.1569,109.3072,152.8558,114.4493,116.5373,99.8047,84.3509,113.2310,97.2630,146.2136,106.1171,82.4038,107.3633,74.4419,70.2910,136.3293,128.6902,91.0732,103.8993,71.1495,93.5419,87.2568,97.3865,91.8942,99.4748,98.8174,97.4479,104.4399,100.7532,116.7266,137.6679,205.9868,87.6413,84.5358,100.1818,99.5230,122.1641,80.7389,97.0355,94.5193,79.4308
2009-02-28,110.6973,117.2711,100.9103,107.8443,116.7942,78.0372,74.6568,96.5383,87.9280,105.7643,84.5379,104.3878,98.2025,107.3984,159.1157,115.5148,99.7182,115.8903,140.6542,105.9681,108.7269,76.9405,70.2781,129.3484,92.3367,84.5049,104.2064,107.9776,138.6230,83.1257,100.6297,95.3975,129.5190,44.3614,107.0633,153.4543,116.7530,116.0185,99.0492,88.2339,115.0108,88.5990,139.4721,105.4853,85.3446,106.5016,76.8157,71.1358,128.4776,123.8602,88.7554,105.4732,80.0900,92.9392,84.5715,97.2672,88.3768,99.9501,103.3026,93.5318,103.3355,102.0850,106.6736,137.0885,190.7898,89.6026,82.7030,100.0969,101.4697,120.9381,78.7216,102.8749,97.2090,81.1019
2009-03-31,114.2800,115.8170,100.5858,109.3949,119.9210,76.1509,75.3590,90.9004,88.7721,106.4569,83.5042,103.5223,98.6250,110.6331,159.6448,113.9948,99.3155,117.0564,148.4954,107.3665,110.7352,75.0191,70.5662,128.0659,86.8855,84.9045,104.7691,109.9937,140.2109,82.0136,99.5674,95.5741,128.9385,42.6235,110.1402,154.3026,117.2358,114.4960,98.6876,90.2443,115.9981,90.2275,147.3112,106.9699,83.8800,108.4293,74.9825,71.4330,127.2919,126.0654,87.4636,101.7188,79.1718,87.5159,84.8716,97.8610,88.5137,99.2597,103.9211,96.5555,105.1579,101.2931,108.7071,138.9368,198.6043,89.9640,81.6654,99.0828,101.1126,117.5825,80.0708,102.3293,97.3494,82.6891
2009-04-30,121.4169,118.2076,100.0022,108.6282,119.2747,77.8478,74.1035,88.2098,96.2662,106.6341,85.5504,103.0398,96.8270,117.7585,159.6515,116.3652,98.6897,115.3909,149.8445,106.5953,109.9985,76.6479,69.8530,132.0613,84.7282,92.1337,104.9234,114.6493,142.4252,83.9486,99.3590,94.1139,126.6231,41.2365,116.5001,153.6803,121.5391,116.3520,97.8809,89.8186,113.9638,92.1946,148.4370,106.0229,82.6461,107.3348,76.3945,70.5113,131.0445,133.9687,85.9751,103.4492,70.9463,85.0354,91.6328,97.5116,95.9487,99.3665,103.9798,100.8107,106.3351,100.7014,113.1213,140.7612,203.1422,88.6712,83.4236,98.3800,101.1453,122.6183,80.5712,100.7212,95.0537,90.3832
2009-05-31,126.8635,125.0800,100.4692,108.7548,119.5931,79.7328,71.6939,87.3777,100.2028,106.4630,88.2653,103.6362,92.9031,123.5722,159.8084,123.1942,99.2199,112.5707,149.9882,106.8997,110.4542,78.5813,68.4440,140.1462,84.4968,96.4015,104.9136,115.6186,143.1628,86.7038,100.4060,90.9618,122.7275,39.5960,121.8773,153.7540,127.7797,122.9454,98.3530,90.0918,111.0707,96.2423,148.5482,106.3051,79.4377,107.6584,78.2560,68.9565,139.0291,139.1486,86.4442,105.0961,69.9193,84.6245,95.6203,95.6255,96.1447,99.2812,103.9921,102.8993,106.7654,100.1811,114.0526,141.4826,208.2598,86.4994,86.1213,99.1381,100.5274,123.7524,80.9223,98.5064,91.9973,94.5753
2009-06-30,130.7875,127.0592,100.5840,109.5780,120.3642,83.0016,70.4934,85.7985,97.9917,105.9894,86.1841,102.1619,91.4920,127.8078,160.9848,125.2850,99.4691,111.0490,151.5417,107.9043,111.5340,81.9273,67.7865,141.5211,83.3650,94.6645,104.6057,113.5430,142.1194,84.8393,99.2974,89.9874,120.7296,38.2680,125.7814,155.1206,133.8993,125.0515,98.6230,91.0857,109.5889,101.3192,150.1431,107.3211,77.7427,108.7144,81.5997,68.2612,140.4665,139.6808,88.3910,105.6920,69.5181,83.4811,93.8408,95.1696,94.1388,98.2455,103.7270,107.2341,104.6359,98.5820,112.0568,140.6093,211.3730,85.3490,84.3143,98.0950,101.2953,121.9006,80.0907,98.1848,91.2098,97.2499
2009-07-31,131.7289,126.5515,100.5479,109.5235,120.2260,83.0057,70.0292,87.4087,97.5956,105.5140,86.8760,102.6573,90.9839,128.8087,160.2032,124.7659,99.3077,110.3258,154.7874,107.6729,110.8652,81.8148,67.5044,148.2511,84.9326,94.4056,103.9913,119.7618,141.7342,85.3353,99.8419,89.5179,120.1581,37.8749,126.6955,154.2776,135.2822,124.4964,98.4455,91.9936,108.9516,103.0817,153.3832,107.0663,78.4665,108.0988,81.4557,67.9820,147.1631,140.2720,89.7495,107.2120,69.2185,85.0314,93.6090,95.6717,94.0099,96.8051,103.1141,108.1567,103.4649,97.7817,118.1935,140.1718,208.8005,85.1173,84.7917,98.6746,100.9725,123.9079,79.3852,97.7340,90.7312,98.9092
2009-08-31,135.4446,130.0588,100.3522,108.8686,120.4736,82.9202,68.1126,86.0244,99.0429,108.1406,91.9786,102.6109,89.7914,132.5544,160.2635,128.2276,99.0989,109.8282,155.1106,107.0867,110.9507,81.7277,65.8517,148.9009,83.7482,95.8456,106.6158,124.3255,141.2963,90.3134,99.8796,88.5357,119.2780,37.1216,130.0975,154.5120,140.6170,127.7906,98.2657,89.4614,108.3663,103.7741,153.8015,106.5763,78.3143,108.2538,81.3954,66.2789,147.9162,140.8815,90.3622,107.1829,68.7603,83.8205,94.9481,95.7165,96.0171,96.7981,105.8081,112.3776,104.1949,96.8158,122.8031,139.8193,206.2461,84.5730,89.7788,98.6505,100.5849,124.3976,80.2288,95.0976,89.6291,97.7848
2009-09-30,137.8196,130.0361,101.3974,109.1038,121.7535,80.6567,67.4654,88.2262,99.4927,109.8235,92.3771,101.9734,88.4975,135.1314,160.4368,128.2374,100.1726,108.3656,157.4489,107.4034,112.0510,79.5677,65.6221,148.4723,86.0712,96.6558,108.3282,123.9525,141.6443,90.7658,99.5160,87.4754,117.9120,36.9277,132.4645,154.8957,141.2157,127.8902,99.3333,88.6634,107.1032,105.1172,156.1653,106.9270,78.2441,109.2652,79.2663,66.0658,147.5830,142.3915,91.0615,106.6770,69.5311,86.1137,95.8191,97.0868,92.8928,96.5667,107.5311,114.9022,104.6039,96.4426,122.4999,140.3003,210.3605,83.9412,90.2506,98.3482,100.0246,122.8274,79.3224,91.6233,88.8858,102.8024
2009-10-31,144.1539,132.8223,102.0722,109.4710,122.7924,78.7711,68.1605,87.5656,101.3851,113.4385,91.5826,102.9288,87.1903,141.6271,160.9712,131.0497,100.9277,106.8524,154.5031,107.9100,113.1707,77.8187,66.7127,150.7027,85.7660,98.8173,111.9898,122.7046,140.8978,90.1231,100.7257,86.4687,115.8773,36.5475,138.2896,154.9724,146.4345,130.4729,99.9690,87.9434,105.4503,108.2118,153.0837,107.2781,77.2309,109.9259,77.4305,67.0265,149.6105,145.9720,91.1233,110.0774,69.7714,85.6156,97.7006,95.4540,93.6741,98.0381,111.0291,117.6444,104.6287,98.2181,121.1234,139.3314,216.9263,83.2165,89.5055,99.1500,99.8878,125.4013,78.8844,90.3396,87.6818,101.8985
2009-11-30,144.7460,132.0258,102.1390,109.3369,122.3899,80.4307,67.4715,88.2968,101.5641,112.6232,91.2703,102.7030,86.6383,142.3397,160.6859,130.2722,101.0010,106.3934,154.8073,107.7849,112.8906,79.4555,66.2001,149.7169,86.5503,99.1138,111.1890,124.1307,141.3166,89.8170,100.5993,85.9986,115.1555,36.6513,139.1372,154.7717,146.6916,129.6429,100.0469,93.7739,105.0418,103.4573,153.3873,107.1554,76.9784,109.7047,79.0599,66.5428,148.6450,145.3021,89.5653,111.8293,69.7205,86.4077,97.9895,94.5337,94.4536,97.9847,110.2386,114.8811,103.3024,97.5170,122.5210,139.7975,219.3915,82.7256,89.2014,99.0737,99.9184,124.0769,77.9155,90.4110,87.1908,100.4918
2009-12-31,143.5099,133.3215,101.9798,108.7667,121.1671,80.0520,68.4424,88.2663,102.7073,112.5973,90.4263,102.5002,87.6225,140.7429,160.0545,131.4540,100.7665,107.8798,152.3291,107.0855,111.7123,78.9984,66.6822,147.4557,86.2168,99.8284,111.0418,124.4348,143.3403,88.8911,100.1248,86.7288,115.4322,37.2606,137.3732,153.9004,146.1183,130.6617,99.7216,95.2622,106.2554,101.5744,150.7994,106.3012,78.1534,108.4020,78.4922,66.9515,146.2353,146.3582,90.0239,114.0725,70.4110,85.9465,98.5563,94.1813,96.9526,98.0549,109.9626,114.0612,104.2665,99.9349,122.6989,141.5754,214.3463,83.8065,88.1653,98.3664,100.8076,125.1997,78.6307,92.6697,87.5699,101.9648
2010-01-31,147.2753,135.4507,103.1364,107.9411,118.5439,81.0490,68.5605,86.9733,106.7692,114.4882,91.7854,103.5962,88.0013,144.3270,158.5763,133.5447,101.8057,108.0886,151.3161,106.1938,109.4485,79.8885,66.7382,149.4463,84.9954,103.5596,112.8301,125.5815,147.0783,90.1276,101.1358,87.0577,115.0293,37.7214,140.2915,151.5862,144.9158,132.4999,100.4961,96.2355,106.0260,103.9339,149.3940,105.1172,78.7601,105.8425,79.1097,66.8049,147.7713,149.3671,91.8361,118.4615,70.4278,84.4755,101.8467,93.5896,98.3221,99.1623,111.4520,115.3172,105.3689,100.4320,123.4732,144.7074,218.1668,83.8437,89.1573,98.8409,101.8420,131.1205,79.8653,93.5426,87.5136,102.8582
2010-02-28,145.2406,134.9230,102.4009,106.7450,115.5251,80.4639,70.3040,89.6210,106.4201,114.7739,93.4112,104.4062,89.8370,141.7627,157.5459,132.8955,100.8871,109.7727,150.5377,104.7684,106.6084,79.1219,67.7748,146.8636,87.0122,102.7989,112.8741,126.4928,146.5683,91.4800,101.5404,88.4056,116.9401,38.5095,137.8346,149.9844,142.7878,131.8756,99.4141,91.7852,107.5878,106.7052,148.3052,103.5211,79.9514,102.9831,78.2041,67.8468,144.8622,150.5813,92.4359,118.1289,71.8744,86.4028,101.1342,93.3127,98.5497,98.7115,111.3131,112.6769,107.2049,100.8988,124.0624,143.8293,221.2930,85.4970,90.3198,99.1225,102.7516,132.2269,79.9444,96.8286,88.6877,102.5139
2010-03-31,149.6960,138.9793,103.4762,106.5603,115.3965,77.9739,70.0495,88.9233,108.6987,115.3332,95.0719,105.5186,89.6150,145.9736,157.3317,136.8444,101.8216,109.8382,152.6144,104.4514,106.0931,76.5964,67.4961,149.7220,86.3367,104.8607,113.2877,129.9303,146.9853,92.9458,102.5513,88.2029,116.7634,38.2587,141.3314,149.5011,147.6773,135.4164,100.1218,92.8244,107.2043,108.6357,150.0866,102.9757,80.0982,102.1031,75.5436,67.3919,147.3934,153.0874,92.3437,120.5064,73.0601,85.4142,102.7690,93.5302,101.8890,101.2074,111.4932,112.6668,106.9781,102.0096,127.2054,144.0524,226.7592,85.6957,91.5706,99.5705,104.3074,131.2917,80.3721,96.9303,87.9796,106.7618
2010-04-30,153.3299,141.7291,103.7744,105.5957,113.9266,80.0571,70.3567,85.6717,112.1282,115.7991,94.7550,108.3093,89.5921,149.3407,158.2277,139.4857,102.0638,110.5764,153.4004,103.4555,104.8893,78.5791,67.6365,149.4660,83.1950,107.7564,113.7006,129.6179,144.8379,92.5860,105.0940,88.1171,116.2255,38.1776,144.0600,149.6689,150.7187,137.7267,100.1601,93.3519,107.4301,106.7878,150.5422,101.7486,79.5304,100.6237,77.2858,67.3626,146.8006,155.7578,93.1723,122.9830,73.3324,82.0791,105.1668,92.6038,104.2455,104.6770,111.6428,113.3747,106.5884,104.5430,126.6361,141.5547,230.7675,85.8294,91.0227,101.4290,105.0374,135.9685,81.3489,96.6217,87.4869,107.5662
2010-05-31,147.8248,138.7991,102.8023,104.1207,109.8361,80.2187,72.0487,89.6600,109.3024,114.3176,93.4369,110.9867,93.1575,143.1386,157.2674,136.4720,100.9919,113.7469,149.8395,101.8102,101.5877,78.5900,68.2399,142.1087,86.1840,104.4291,112.0724,122.6127,142.2229,91.1584,107.0441,90.8579,119.3518,39.3086,137.9397,148.1012,150.4159,135.0088,98.8976,93.2169,110.3571,107.0078,146.6482,99.8200,83.1920,97.2839,77.0965,68.0093,139.1561,156.5152,93.9915,123.4978,75.7506,84.9698,102.0298,91.7850,100.8005,104.7233,109.7197,114.4251,109.0461,103.8752,119.4657,138.5662,230.9899,88.7144,89.3754,103.1336,106.3471,135.8784,80.9755,100.3526,90.1501,106.7944
2010-06-30,146.1467,139.9771,104.5875,102.9912,107.1144,82.4511,73.0101,91.9756,105.4064,113.0236,93.5611,110.5575,94.0960,141.2313,156.3241,137.5860,102.7070,115.0762,148.0414,100.6538,99.5248,80.7135,68.7091,138.8850,88.0031,100.5488,110.7625,120.5891,139.4694,91.2331,106.4038,91.5808,120.5845,39.6338,135.9928,147.0371,152.0860,136.1073,100.4849,93.2616,111.5353,111.0570,144.7498,98.5694,84.8735,95.3403,79.0837,68.4903,135.8368,159.1064,93.5801,123.4581,77.4671,86.6753,98.2709,90.9065,101.1649,105.0126,108.3228,114.8153,110.4385,102.8656,117.3809,135.7546,229.8913,90.0018,89.3481,102.4107,107.0771,134.7317,80.3963,102.2078,90.7480,107.8584
2010-07-31,147.3149,138.3368,107.9106,103.9093,109.2226,82.6556,69.3879,93.3267,103.8351,111.7268,94.9697,111.0139,91.5063,142.8085,157.3997,135.9553,106.0445,113.7415,151.9908,101.6916,101.3176,81.0037,65.9119,138.9679,89.5474,99.4821,109.6326,122.1161,143.5274,92.7029,107.1393,89.4078,118.1956,39.0523,137.7135,148.6736,152.2623,134.5873,103.9637,92.9524,110.5204,112.6348,148.9535,99.8577,82.1573,97.3641,79.5711,65.8148,136.3020,159.4526,91.5804,121.6547,77.5557,88.3066,97.4123,90.8561,99.4823,105.1358,107.5033,115.9440,109.1967,101.5183,119.1580,140.0927,228.7903,88.7641,90.9970,103.3637,105.5482,133.1880,79.4301,100.0567,89.0503,107.3753
2010-08-31,149.3970,137.8315,108.2098,103.9091,108.7777,84.0344,68.3892,94.5124,105.2011,112.4633,95.4551,111.8327,90.3906,145.1356,157.3277,135.4809,106.3226,112.5523,154.6877,101.7011,100.9232,82.3440,65.3732,139.6039,90.9109,101.0904,110.3609,124.6742,144.4169,93.1621,108.1691,88.5162,117.2525,38.9414,139.8856,148.4735,151.6566,134.0401,104.2064,96.1930,109.3711,115.4543,151.5556,99.8581,81.4413,96.9953,80.8553,65.2445,136.8950,159.0529,92.4524,120.6587,79.3556,89.5433,98.9197,90.5795,99.5821,105.8491,108.2260,114.9555,109.1767,103.2891,121.6128,140.8977,229.9756,88.2379,91.4359,104.2960,106.3322,134.6563,78.9279,100.6499,88.1751,109.6544
2010-09-30,154.1187,138.1422,110.8190,103.8734,109.1710,82.4337,67.8132,94.6825,106.7117,112.4223,97.7880,112.3021,89.3713,149.6740,157.5372,135.6905,108.8475,112.4564,155.5262,101.6656,101.1440,80.7681,64.8932,139.3077,91.0703,102.5065,110.3229,126.2561,144.2464,95.3980,108.6372,87.5479,116.1948,38.4752,143.9896,148.6291,154.2259,134.1808,106.6679,97.9835,109.2403,115.3468,152.3966,99.8160,79.8904,97.1740,79.2955,64.7449,136.6067,157.6397,93.4198,121.5758,80.1068,89.6370,100.2525,90.7909,99.0132,106.2108,108.1922,116.0811,108.3726,104.3396,123.1615,140.7010,226.0107,87.4381,93.6145,104.6761,108.1930,136.1528,78.4239,101.9206,87.2539,110.8943
2010-10-31,156.8972,138.9571,109.7780,105.2957,113.4089,80.4482,67.4534,94.9528,106.8279,111.5401,98.7114,111.5411,86.0321,152.7672,158.7593,136.3839,107.9121,110.7268,157.4020,103.1739,104.4823,78.9208,65.0609,145.5506,91.6230,103.0013,109.5799,128.0337,145.3619,96.3965,108.2252,84.6446,112.8081,37.5622,147.0831,150.1698,154.3158,134.6599,105.9369,97.3555,107.7821,112.3546,154.5656,101.4850,77.5729,100.3946,77.6232,64.9255,143.0687,153.9959,93.8044,123.0950,80.8235,90.2490,100.8287,91.7685,100.8455,103.6280,107.6587,116.9044,105.3670,103.4167,125.1778,142.0439,221.4933,84.9442,94.7654,104.5906,108.1336,139.4263,78.6227,98.1751,84.5150,110.7137
2010-11-30,158.7353,140.1835,109.1638,104.7856,111.7765,82.2279,68.0320,94.5909,106.0193,110.4184,97.9333,112.9304,86.7066,153.9344,158.5645,137.3898,107.1818,112.9589,156.2614,102.4968,102.9537,80.5186,64.9726,143.9849,90.7342,101.6055,108.3213,127.1865,144.6232,95.4890,109.0928,84.9533,113.1919,37.9272,147.9236,149.8978,153.0173,135.5633,105.1601,97.9840,109.6915,109.4099,153.3479,100.7344,78.8913,98.9659,79.1307,64.8321,141.4113,154.7279,93.5824,122.3900,80.7761,89.3081,99.4270,91.2267,102.4600,103.1789,106.3477,120.8384,105.1852,103.8300,124.2713,141.2416,219.9340,85.4467,93.8056,105.2860,108.7889,138.5451,80.4677,99.1979,84.6675,110.2210
2010-12-31,161.1489,141.6713,113.0402,103.2333,108.8597,82.1213,69.0433,94.3507,106.0184,113.3963,99.8901,113.5410,88.0261,155.9227,157.7727,138.8382,110.9448,114.1903,151.7470,100.9909,100.7731,80.3837,65.5545,141.9614,90.2749,101.3198,111.2415,124.6692,144.0218,97.3841,109.4631,86.0466,113.6322,38.1318,149.5977,148.9732,156.6326,136.8990,108.6050,100.3665,110.4788,106.7735,148.5966,99.0649,79.3771,96.6950,78.8200,65.2831,139.0911,155.4357,95.8430,125.8911,79.9657,88.6659,98.9213,90.1507,102.5433,103.9039,108.9982,118.4128,105.3250,103.8479,121.5592,140.5152,226.9098,86.3218,95.4655,105.2922,108.9412,132.5398,82.0252,100.6049,85.4628,114.1027
2011-01-31,161.6164,142.9689,113.0251,103.1074,109.0208,82.6255,68.2510,93.6916,108.5860,113.4752,101.0211,115.6125,86.9060,156.4318,157.0543,140.0214,110.8343,113.8749,155.6957,100.7837,100.6117,80.7997,64.9591,142.9822,89.7172,103.7171,111.2348,128.4994,144.9181,98.3678,111.4652,85.0203,112.0190,37.7653,150.2127,148.6551,157.9149,137.9188,108.5245,96.4831,110.1743,109.4168,152.5273,98.9495,79.4556,96.6719,79.2786,64.7045,140.1828,153.6097,95.7638,125.9830,77.1615,88.1694,101.2475,89.8302,104.4323,105.1931,109.0786,119.2558,105.6548,102.0092,125.3531,141.6111,232.2243,86.0839,96.4808,107.2380,106.4577,127.5208,83.3211,99.2361,84.4006,111.3823
2011-02-28,161.5597,142.6483,111.9314,103.4820,110.2199,83.3298,68.0733,92.5999,108.4589,113.3153,102.8360,115.1310,85.9488,156.5475,157.8196,139.6940,109.8161,113.3921,157.0420,101.2516,101.6304,81.5308,64.9437,145.9523,88.8071,103.6736,111.1997,127.6288,146.4257,100.2099,111.0998,84.2030,110.9491,37.2128,150.6406,149.8016,158.2180,137.6357,107.6638,98.5815,109.8831,107.4428,154.0202,99.5991,79.0135,97.8342,80.1510,64.7835,143.3029,155.1667,93.2442,123.3781,77.0194,87.3807,101.2821,90.3163,104.5835,105.4332,109.2397,117.5080,105.6408,103.8620,124.6636,143.3800,236.8443,85.5717,98.4291,107.0530,105.3875,124.3166,82.4791,98.0956,83.7683,106.5175
2011-03-31,159.8491,143.9952,113.9054,104.4069,112.1546,81.8824,67.2804,92.4144,107.1605,113.9344,102.1381,114.4921,84.8362,155.0617,158.8258,141.0110,111.8323,112.9036,157.2567,102.2608,103.2844,80.2026,64.3686,147.7925,88.7405,102.5949,111.9037,125.8727,150.4193,99.6524,110.5941,83.2911,109.3159,36.8193,149.4392,150.9689,158.3379,138.9195,109.6818,97.2308,109.4969,106.4078,154.3051,100.6620,78.3436,99.3774,78.9016,64.2369,145.2221,156.3820,94.4585,123.8690,77.1291,87.3339,100.2698,89.9576,104.3533,104.8338,109.9932,113.6750,104.5146,103.6472,123.0254,147.4337,240.8254,84.7099,97.9448,106.6451,105.7401,123.2186,81.1233,96.7542,82.9938,110.3868
2011-04-30,166.2471,146.0096,113.0219,105.4090,114.5343,81.3701,66.7707,88.5972,109.6626,115.4275,101.6064,114.9987,83.4626,161.4160,158.5767,142.9448,110.9866,112.3415,158.1641,103.2797,105.0586,79.7329,64.0878,152.0042,85.3572,104.9223,113.3932,127.9998,153.8461,99.1760,111.1785,82.1177,107.2856,35.8577,155.1478,150.7846,164.2304,140.6187,108.8767,97.4364,108.8150,108.7291,155.2886,101.6778,77.1296,100.9482,78.4502,63.8978,149.4579,156.3610,96.3356,124.0585,77.5676,83.9756,102.3496,89.2997,105.6874,104.3872,111.4690,118.3415,101.8417,103.2304,125.1802,150.8281,239.6986,83.5763,97.5151,107.1437,106.6178,125.8968,81.6772,95.0100,81.7228,111.8757
2011-05-31,167.1687,144.5326,116.3624,104.9963,113.0824,81.5378,66.6870,90.8307,109.1306,114.2357,101.3006,116.0160,83.5317,162.1186,158.3222,141.4043,114.1826,112.8592,157.6161,102.7733,103.8198,79.8292,63.8875,150.1962,87.2732,104.3409,112.1204,128.8801,152.8688,98.7792,112.0516,82.0507,107.1430,36.0340,155.9178,150.5330,161.7501,139.1725,112.0026,98.2482,109.4183,109.5818,154.7240,101.1822,77.8092,99.9034,78.5631,63.7748,147.6633,157.2337,95.4298,123.0771,77.8113,85.9097,101.9237,89.0778,105.1442,103.7062,110.2251,119.3175,103.0589,102.8285,126.0072,149.8764,241.8206,83.5080,97.1197,108.1066,105.3123,124.4706,81.7182,95.2648,81.7583,109.7586
2011-06-30,165.6786,142.4805,120.9566,105.2136,113.0544,80.7193,66.7133,91.5080,109.3596,114.6221,99.4305,115.6871,83.4717,160.3703,158.5720,139.2611,118.6380,113.7479,158.2442,102.9156,103.7492,78.9937,63.6724,149.9769,87.6630,104.3062,112.4230,127.5950,149.7242,96.9267,111.5499,81.8118,106.9812,35.9946,154.2069,151.0658,163.9350,137.1342,116.3779,97.5996,110.3442,110.8984,155.3979,101.3244,77.8315,99.9151,77.7641,63.6237,147.5005,157.0769,96.7510,124.0947,77.5299,86.3794,101.9819,89.1718,103.5157,103.0954,110.5077,122.1543,103.3835,102.2416,124.8047,146.9780,241.5205,83.5686,95.3239,107.7408,104.0521,120.1295,81.2006,95.9602,81.6231,110.9928
2011-07-31,168.3820,145.5182,122.9148,104.8589,111.7227,80.5989,66.0307,92.3851,111.5905,114.6215,98.5737,118.5016,83.0306,162.9185,158.2914,142.1770,120.5386,113.9262,157.4007,102.5444,102.7686,78.8649,63.0698,148.6796,88.4657,106.3918,112.4059,126.2140,147.2659,96.0814,114.2284,81.4152,106.2443,35.8159,156.3378,151.0017,165.9592,139.8932,118.1794,98.5609,110.5089,112.0152,154.5184,100.8891,78.0068,98.9992,77.6047,63.0512,146.1764,156.3994,95.9111,125.4105,76.7465,87.1316,104.0072,89.2010,104.7397,103.5647,110.4269,125.8214,104.2078,103.0177,123.4397,144.6590,242.5253,83.2494,94.4421,110.2457,104.9465,115.7633,80.3341,95.4906,81.1650,111.3576
2011-08-31,162.9646,141.4424,128.3948,104.5360,111.1740,81.5169,63.9731,94.8795,109.5595,113.8595,98.0641,119.3912,82.9450,157.6654,158.2184,138.1499,125.9655,114.4668,157.8699,102.3025,102.5956,79.7974,61.1265,146.2896,90.6587,104.4984,111.7402,122.4974,146.6614,95.6662,115.0241,81.2513,105.7128,35.8329,151.7171,151.8028,163.0648,136.3552,123.7825,97.7211,111.4112,110.8471,155.3343,100.9071,78.8747,99.3862,78.7424,61.2919,144.1944,156.1036,92.6874,123.4664,77.5268,89.4960,102.5408,89.6814,99.8340,103.4168,110.0144,125.0642,104.5821,103.3166,120.1146,144.5621,234.8370,83.1638,94.2454,111.3167,105.4718,109.9420,79.2697,96.2488,81.5883,106.8680
